cid,Comment,time,author,channel,votes,replies,photo,heart,reply,time_parsed,Movie Name,IMDb Rating
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JutVsMwLI1,LMAO y'all were sympathizing with joker a literal MURDERER but now y'all have a problem?,3 years ago,@saurabhsharma815,UC6dsDFvj8nUl7_xK2JABEMA,104,,https://yt3.ggpht.com/ytc/AIdro_kUrb5gf2E7EeapGLkaAAY7xo8T2vL6EDM8ZXrX3cE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.946678,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JutwWtKoPo,"Word up, now I'm wondering if we'll get the Ursula, the Evil Stepmother, or the Evil Queen live action origin movies lolol 






........strong chance we might because Disney",3 years ago,@coolman72891,UC19R3V9Kai4DOLt1LfRu_zg,11,,https://yt3.ggpht.com/rRe3eoehVWnmbHuAyto7aY_KV1Ggtn4DDpFzEbcjX6HUZ9wcvZbJcK71tlEgS8FA76Ey_kfZ=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.947681,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Juut-faJc8," @saurabhsharma815  yeah but noone really cares when people get murdered in films since they usually deserve it. Animals can't do anything wrong because they're animals, so to murder them or conspire to murder them is a far more unforgivable sin film wise.",3 years ago,@maximuslordofdarknes,UCBJPGGTSqkLPEV7CbWYQrUg,29,,https://yt3.ggpht.com/ytc/AIdro_lJUVS-sN2FfESL3Q1zFN6qJSLCS8i78ALtuqn-WeGdOw=s88-c-k-c0x00ffffff-no-rj,False,True,1639340182.948679,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Juvq9v2j19, @saurabhsharma815  because humans arnt innocent like puppies,3 years ago,@shawno8253,UClFBMOBlWWCAgta3_ZwEbrw,18,,https://yt3.ggpht.com/ytc/AIdro_njvCBbPJ0NOG_M8VPap6MaX-5rMsnDMjJCJdP0gK7QBxk=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.33617,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Juw0qoTt1P," @saurabhsharma815  clearly you didn’t see the Joker movie, because you’d actually understand, because he was consistently being attacked and bullied while the rich elite of Gotham had little consequences and stepped on the poor. Nobody agrees with him murdering, but you can’t say there was nothing sympathetic about him. The reason people don’t sympathize with Ursula is because she hates dogs for very little reason and turns them into coats. People love animals, so it’s hard to relate to a villain who murders them. Although no one deserves to die, people are more sad when an animal gets abused than a human. That’s just how people are.",3 years ago,@Corey_Tenderson,UCGyoxizqamrnHzdjq4mXoBA,36,,https://yt3.ggpht.com/fbZnx8mXRUPfxKf_UgKl0W5dbahc2hacQYshikDQmo7plny2sJ-y8jvAKuJnSJecYR-smdT3DWE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.337182,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Juy4wwJAYP,"Clearly you have never skinned a puppy, don't knock it till you try it.",3 years ago,@fillmore1267,UCYZAI_skIpme6MHlheqwuuQ,7,,https://yt3.ggpht.com/KjSedc21kOFxaBj1lOjXIzRnweqjlPpPR6Vz48MA8Nz74fyMspJ_A-hveigUCjsj3-MRS0MCt7I=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.33817,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JuygJVHOew,"Hey now, when she looks like that younger, you deal with the psycho side in strides",3 years ago,@TheMrt800,UCbZOhk3fLaGjvRA69JWg5Vw,0,,https://yt3.ggpht.com/ytc/AIdro_nqF0II0Z9CWLgem6bi1Uh1y7gnVr_V25XcA7c-NbbnXw=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.33917,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Jv0hnix31t,MOVE ON DYLAN IT WAS LIKE AGES AGO,3 years ago,@DoobleFaz,UCoADqYN1dyj218nMIGHbzKQ,0,,https://yt3.ggpht.com/ytc/AIdro_lBn4Gf2atyKhijwMCx5Bzq-pG24EG0lgQW_ohXSvo=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.340171,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Jv4qcu3b_U, @Mysikrysa  LOL WHAT,3 years ago,@nanogaeru,UCG2WrBfaJNHLs2wnIsESWwA,1,,https://yt3.ggpht.com/FLRtaK9iMzPNVVhS0q9lDjJLm-z3FPwvSfxoxE2VrCSbrEJmTlnLbpWRHvLsTLCPgHOQRMpOOA=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.340171,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Jv6LAyg04S," @saurabhsharma815  people sympathize with good writing and acting (Heath Ledger/Joaquin Phoenix), no one would seriously sympathize with joker's ideals or motives, there's definitely a difference lmao",3 years ago (edited),@TruePrize,UCLQ3yINH8cG7DnyOlt-IwDQ,7,,https://yt3.ggpht.com/ytc/AIdro_mijtDABnMKnmZgsgqlnGaynfSfdm05YUb_vsE2sETz6XE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.341169,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Jv98doiSkX, @maximuslordofdarknes  it’s still bad to kill humans though what’s with you edgelords lmao,3 years ago,@Sadaaaaf,UCT43sxsfq_d2Z9IDg8lFNXw,8,,https://yt3.ggpht.com/ytc/AIdro_mtq6hzu9qPBHeMKE1alL0RIZxUv62EcrPvNG717X9sG9L8=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.342169,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9Jv9FAiw3bY, @TruePrize  I sympathized with Joaquin's Joker. He went through a lot.,3 years ago,@lwm2985,UCIaOTTehXbUGnf0stnEFk-w,1,,https://yt3.ggpht.com/ytc/AIdro_lI3oYSGAGFYl_eBD1SuobH2UTS4CG7qjbZEmsFO6276C0=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.34317,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvA5QcChnN,Yea I don’t think anyone is forgetting she’s a villain..,3 years ago,@Angel_leah005,UCU6qXNpS5SGliF9BfXGppXw,2,,https://yt3.ggpht.com/tPf92DQj8EyNrzs6DmZWfigdM_23d0q3EtEFQ4TuJ41SEdAWbUwVPBOWu5QLVpWxD6Uy4_8BRfU=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.34317,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvAGlIDw2X, @maximuslordofdarknes  u really gonna argue that the people the Joker killed deserved it?😂,3 years ago,@stan-15,UCawZo0S2tbPO8EEF6UGsOkA,6,,https://yt3.ggpht.com/ytc/AIdro_no8d9MNuayD18ruT1jQDaXp3K_LlbYwdYrPMzbs0M=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.34417,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvAWw01EXa," @Sadaaaaf  what's edgy about a basic rule of film? People find pets being killed way more distasteful than people being killed since animals can literally never do anything to deserve it in a film, ESPECIALLY when it's puppies. Simple as.",3 years ago,@maximuslordofdarknes,UCBJPGGTSqkLPEV7CbWYQrUg,5,,https://yt3.ggpht.com/ytc/AIdro_lJUVS-sN2FfESL3Q1zFN6qJSLCS8i78ALtuqn-WeGdOw=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.345169,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvAgOgAxyJ," @lwm2985  yeah exactly, good writing, good acting",3 years ago,@TruePrize,UCLQ3yINH8cG7DnyOlt-IwDQ,2,,https://yt3.ggpht.com/ytc/AIdro_mijtDABnMKnmZgsgqlnGaynfSfdm05YUb_vsE2sETz6XE=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.346169,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvBChcL6qf, @stan-15  moreso than 101 puppies? Definitely.,3 years ago,@maximuslordofdarknes,UCBJPGGTSqkLPEV7CbWYQrUg,0,,https://yt3.ggpht.com/ytc/AIdro_lJUVS-sN2FfESL3Q1zFN6qJSLCS8i78ALtuqn-WeGdOw=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.34717,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvBIZw_29y,I hope the movie ends with her skinning a puppy alive,3 years ago,@SneakyCastro22,UCmkR5llhU-rnKC4x9ynwxhA,0,,https://yt3.ggpht.com/ytc/AIdro_l6MB0FrpR9P8eCM5bOA328qLSOtq8Rc-oQVothfg58JQ=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.348161,Cruella,6.7
Ugw3_bYI6gQtpREAWaJ4AaABAg.9Jubmst4m7d9JvBIoVBvwG," @saurabhsharma815  who is yall? speak for yourself. It was an orgin story, no one said joket was a good person either, and the orgin story was about a person with MENTAL HEALTH ISSUES.",3 years ago,@thorfinnoars1443,UCGaGH7WMoDrJvWSqh6fp7Ag,4,,https://yt3.ggpht.com/ytc/AIdro_mQSaySWc4Lgv6Yd0jaat6TnM5KtoSQGDKwsVy4d-s=s88-c-k-c0x00ffffff-no-rj,False,True,1639340183.349169,Cruella,6.7
